timestamp,user_segment,device,browser,country,traffic_source,session_duration,pages,load_time_ms,scroll_pct,conversion,bounce,engagement_score
2024-01-01 17:00:00,New,Desktop,Safari,Pakistan,Ads,549.3033632582719,4,2429.409781638019,76.25764752581829,0,0,0.12555748824622234
2024-01-01 17:01:00,Premium,Mobile,Firefox,USA,Social,426.992866798659,5,2296.183530804813,96.91823477449755,0,0,0.21104200399113496
2024-01-01 17:02:00,Premium,Tablet,Safari,Pakistan,Organic,140.223601959964,9,1921.832432741798,22.31605614116109,1,0,0.10450677272831396
2024-01-01 17:03:00,Premium,Tablet,Chrome,UK,Organic,275.00550274333165,7,1694.3400334303465,73.98511413015673,0,0,0.3056622570987535
2024-01-01 17:04:00,New,Desktop,Edge,UK,Social,65.9024480119309,8,2977.1327607308017,21.061452548623617,1,0,0.05659526595905955
2024-01-01 17:05:00,New,Mobile,Safari,Pakistan,Referral,253.08816848702,7,2819.4958255733627,64.08769540399777,0,0,0.1591113786227209
2024-01-01 17:06:00,Premium,Mobile,Edge,India,Social,284.19618719556485,8,2929.2084343086517,32.93062305189558,1,0,0.08993726131931701
2024-01-01 17:07:00,New,Desktop,Safari,USA,Social,262.51979911639904,4,1692.821586232766,62.094421392577765,0,0,0.14672407747532035
2024-01-01 17:08:00,New,Tablet,Edge,Pakistan,Social,91.59053149792658,6,2432.671402037533,10.907351158787126,0,0,0.026902156574829108
2024-01-01 17:09:00,Returning,Mobile,Firefox,India,Social,243.54687706110664,5,2335.3513875376902,69.32165524326786,0,0,0.14841804024266791
2024-01-01 17:10:00,Returning,Mobile,Safari,USA,Social,49.69880050170407,3,1979.46769052941,66.2260988902251,0,0,0.10036955774586988
2024-01-01 17:11:00,Premium,Mobile,Firefox,USA,Referral,36.50063212999366,2,2865.6290903101326,37.6578055275563,0,0,0.026282400367090623
2024-01-01 17:12:00,Premium,Tablet,Chrome,India,Organic,336.4826239738977,12,2329.899988788587,92.3948311906449,1,0,0.4758736338997187
2024-01-01 17:13:00,New,Tablet,Edge,India,Social,43.19077843562999,7,2252.7826868173224,77.45631277640979,0,0,0.2406775374329903
2024-01-01 17:14:00,Premium,Desktop,Chrome,USA,Ads,84.02198351255248,10,2301.8121369420455,85.23585750833173,1,0,0.3702989316129311
2024-01-01 17:15:00,Returning,Tablet,Edge,UK,Referral,520.5021069947801,10,2713.686879171792,52.53154225208837,1,0,0.19357996921192622
2024-01-01 17:16:00,Premium,Tablet,Firefox,USA,Ads,100.9019911127634,4,1781.1710263892141,18.32285231520249,0,0,0.041147878656765564
2024-01-01 17:17:00,New,Desktop,Edge,UK,Ads,310.73274133067594,3,2778.571766206464,99.83065780816362,0,0,0.1077863012454712
2024-01-01 17:18:00,Returning,Desktop,Firefox,USA,Social,159.5723903801892,6,1947.327262194991,38.7330443008878,0,0,0.11934217238009177
2024-01-01 17:19:00,Returning,Tablet,Chrome,UK,Referral,141.36844768809735,8,3105.1775212307375,77.38839044346643,1,0,0.19937897891981013
2024-01-01 17:20:00,Premium,Desktop,Chrome,India,Referral,36.044375334255776,10,2566.3271068189943,41.603693465396,1,0,0.16211375921195204
2024-01-01 17:21:00,Premium,Desktop,Firefox,India,Ads,331.2959753347707,9,1850.7034271421385,36.22308511293883,1,0,0.17615343508596168
2024-01-01 17:22:00,New,Tablet,Edge,USA,Ads,269.0224686195465,4,2352.7514739681637,91.04501894218089,0,0,0.15478901184343768
2024-01-01 17:23:00,New,Tablet,Firefox,USA,Social,278.15470957955654,5,2037.3820033308764,67.54165527281492,0,0,0.16575599264740823
2024-01-01 17:24:00,Returning,Mobile,Edge,India,Organic,492.48277626066977,6,2147.9510385839344,58.652536694462064,0,0,0.16383763588893405
2024-01-01 17:25:00,Premium,Mobile,Edge,UK,Ads,92.16827296235579,5,2377.918346766506,84.97747907550047,0,0,0.1786803974809582
2024-01-01 17:26:00,Premium,Tablet,Edge,India,Organic,30.501541085703717,7,2094.859820406357,66.0246418811075,0,0,0.22062215746641278
2024-01-01 17:27:00,Premium,Tablet,Safari,India,Ads,335.9290801472865,6,2249.4139436184328,45.62085582736166,0,0,0.12168731137313597
2024-01-01 17:28:00,Returning,Desktop,Chrome,Pakistan,Referral,423.1348930524651,3,2634.4226559529475,51.91504159924693,0,0,0.0591192626004058
2024-01-01 17:29:00,New,Mobile,Firefox,Pakistan,Social,175.24908515341224,11,2195.715978258092,61.22207100206321,1,0,0.3067076013888425
2024-01-01 17:30:00,Returning,Desktop,Safari,Pakistan,Social,354.0491752100443,4,2302.348344633022,53.06870107317023,0,0,0.09219925594122727
2024-01-01 17:31:00,New,Mobile,Firefox,UK,Organic,154.726448028963,8,2959.043219728799,25.255032230155464,1,0,0.0682789141078382
2024-01-01 17:32:00,Premium,Mobile,Chrome,India,Organic,139.54447614910006,4,1482.970527837612,61.783783531084765,0,0,0.16664871586133154
2024-01-01 17:33:00,Returning,Desktop,Edge,UK,Social,236.0776423339409,1,3251.275752342137,43.893629393498806,0,0,0.013500432672276089
2024-01-01 17:34:00,Premium,Mobile,Chrome,Pakistan,Organic,120.50806409450367,3,2009.6723264878883,63.355824236236515,0,0,0.09457634968824606
2024-01-01 17:35:00,New,Desktop,Safari,USA,Organic,223.2822351336198,11,3588.8900782733217,50.9253309509819,1,0,0.15608687595422616
2024-01-01 17:36:00,New,Tablet,Firefox,USA,Ads,213.6232787834395,7,3024.024355697286,93.52352942273163,0,0,0.2164879078191708
2024-01-01 17:37:00,Returning,Desktop,Chrome,UK,Ads,196.52000269771278,3,1701.684812256397,30.544901053704844,0,0,0.05384939825584323
2024-01-01 17:38:00,Premium,Desktop,Safari,USA,Organic,78.9704424670096,5,2503.300590506203,48.887348733596,0,0,0.09764578197081454
2024-01-01 17:39:00,Premium,Mobile,Chrome,UK,Social,60.36764611073768,7,2387.575899369756,26.858349412595945,0,0,0.07874448973027406
2024-01-01 17:40:00,New,Tablet,Safari,UK,Referral,116.86019931522146,9,2171.9026516683334,21.95798549801566,1,0,0.09099020590556346
2024-01-01 17:41:00,New,Tablet,Safari,USA,Referral,328.6433742754772,2,2231.869762942546,43.872274425052524,0,0,0.0393143678484271
2024-01-01 17:42:00,Returning,Mobile,Chrome,USA,Social,407.46458107569737,8,2244.3304024371173,64.72970393464725,1,0,0.23073146044577855
2024-01-01 17:43:00,Returning,Desktop,Firefox,UK,Social,352.74537947234023,5,2839.05831273854,71.75436582485554,0,0,0.12637001061743194
2024-01-01 17:44:00,Returning,Tablet,Chrome,UK,Referral,52.32746557599727,6,2577.705018324414,36.06582144732179,0,0,0.08394867804718555
2024-01-01 17:45:00,Returning,Tablet,Edge,UK,Ads,199.04572044609813,4,2691.409111367676,69.90049039046886,0,0,0.10388683027820766
2024-01-01 17:46:00,New,Tablet,Chrome,USA,Social,125.78924931778083,1,2873.602902637107,18.869138437698226,0,0,0.006566369493983322
2024-01-01 17:47:00,Returning,Mobile,Firefox,Pakistan,Referral,614.987460287796,4,1294.293595723271,37.31722344887188,0,0,0.11532846510924269
2024-01-01 17:48:00,Premium,Tablet,Safari,India,Social,657.2640942450561,6,2573.511150485242,27.976355254235976,0,0,0.06522533679085314
2024-01-01 17:49:00,New,Mobile,Safari,India,Organic,49.78490764196564,3,2776.482512228975,71.47786752903123,0,0,0.07723210992420235
2024-01-01 17:50:00,Returning,Tablet,Edge,UK,Organic,62.5258392377066,4,2203.6340501621025,99.30460971153454,0,0,0.18025608145640978
2024-01-01 17:51:00,Returning,Tablet,Safari,Pakistan,Ads,392.68417979379683,2,2827.143733472849,43.189230858664885,0,0,0.03055326147539832
2024-01-01 17:52:00,New,Tablet,Firefox,India,Ads,174.32977752084187,4,2366.792177585963,66.84472150049734,0,0,0.11297100291868699
2024-01-01 17:53:00,New,Desktop,Edge,Pakistan,Social,98.80306809133454,2,2299.6717241281767,33.30795978754722,0,0,0.028967577796500082
2024-01-01 17:54:00,Premium,Desktop,Firefox,Pakistan,Organic,133.0831877189904,6,2694.1000013592256,61.75790901393864,0,0,0.13754034887223318
2024-01-01 17:55:00,Returning,Tablet,Chrome,USA,Social,88.5957166782454,4,2639.30643133705,89.49654824521791,0,0,0.13563646446294564
2024-01-01 17:56:00,New,Desktop,Chrome,Pakistan,Ads,323.99044231901007,5,2950.135652125775,12.06789645118128,0,0,0.020453121270009287
2024-01-01 17:57:00,Returning,Mobile,Edge,UK,Social,623.5072236643854,7,2288.160115773243,19.218381426798704,0,0,0.05879338122373021
2024-01-01 17:58:00,New,Mobile,Chrome,India,Referral,155.6834268642271,8,3172.971840807977,31.4182367065197,1,0,0.07921466255059924
2024-01-01 17:59:00,Returning,Tablet,Safari,India,Ads,304.7594731503206,5,1940.0832063855637,17.33319107499218,0,0,0.04467125692841923
2024-01-01 18:00:00,New,Desktop,Edge,UK,Ads,72.38532803982434,3,2117.9412352571535,16.425310594989583,0,0,0.02326595798064521
2024-01-01 18:01:00,Premium,Desktop,Safari,Pakistan,Referral,145.34701691015857,8,2539.559414525164,81.01933139028341,1,0,0.25522326723883976
2024-01-01 18:02:00,Premium,Tablet,Chrome,UK,Organic,127.29042673249182,5,2691.585533647123,47.07230624714741,0,0,0.08744345230479078
2024-01-01 18:03:00,Returning,Desktop,Edge,India,Referral,109.82716492377038,4,2109.4110877068,65.1086805980531,0,0,0.12346323763536214
2024-01-01 18:04:00,Premium,Mobile,Safari,India,Referral,321.66621444435464,5,2686.097000054957,26.19279238496946,0,0,0.048756229548734764
2024-01-01 18:05:00,New,Desktop,Firefox,USA,Ads,207.82969206234444,3,2693.225971100354,10.848170898861063,0,0,0.012083840363119137
2024-01-01 18:06:00,Premium,Tablet,Chrome,India,Organic,115.97199355491512,6,2629.1697438298515,42.14746475350752,0,0,0.09618427608735282
2024-01-01 18:07:00,Returning,Tablet,Edge,Pakistan,Social,64.13120067711917,6,1742.3207215427951,76.38996394708796,0,0,0.26306280928385894
2024-01-01 18:08:00,Premium,Mobile,Safari,USA,Ads,574.394016993629,7,2919.295155582999,11.244123483366108,0,0,0.026961598669814586
2024-01-01 18:09:00,New,Desktop,Safari,USA,Organic,496.38985159985657,3,3443.0241303289413,38.724235187390505,0,0,0.03374147295072037
2024-01-01 18:10:00,Returning,Desktop,Safari,USA,Ads,365.5169578667734,9,2222.1156062646614,20.751613162360794,1,0,0.08404806569681364
2024-01-01 18:11:00,Returning,Tablet,Edge,India,Referral,223.27376062076203,5,1669.8235724948913,22.395364901957617,0,0,0.06705907519468238
2024-01-01 18:12:00,New,Tablet,Safari,USA,Ads,457.36557693348794,7,2740.154348117084,87.30296364303696,0,0,0.22302420515880597
2024-01-01 18:13:00,Returning,Tablet,Chrome,UK,Ads,198.14937584043216,1,2192.730478178238,79.59672180120265,0,0,0.03630027611388569
2024-01-01 18:14:00,New,Desktop,Firefox,Pakistan,Organic,514.4177283948709,4,1777.100273917556,61.00917037577145,0,0,0.1373229665679559
2024-01-01 18:15:00,Returning,Desktop,Safari,Pakistan,Referral,521.1836433650454,6,2605.3843651625475,93.44788577599083,0,0,0.2152033005774809
2024-01-01 18:16:00,New,Desktop,Chrome,UK,Social,627.1239694444444,7,2278.1378115024927,12.334800512241706,0,0,0.03790095715445153
2024-01-01 18:17:00,Premium,Mobile,Firefox,USA,Referral,418.85645744954,10,2036.179657786755,53.99534488006306,1,0,0.26517966955211514
2024-01-01 18:18:00,Premium,Mobile,Safari,UK,Social,159.16837568406586,3,2707.333730102625,10.495040593339395,0,0,0.011629568024783076
2024-01-01 18:19:00,Returning,Mobile,Firefox,India,Organic,292.61317742432004,3,2369.486204376564,87.68424587537466,0,0,0.11101678378217689
2024-01-01 18:20:00,New,Mobile,Edge,USA,Referral,378.1949202667443,1,2815.8540109943806,38.51348447621149,0,0,0.013677372593123524
2024-01-01 18:21:00,Returning,Tablet,Firefox,UK,Ads,404.36218586000166,4,2671.1698551543304,18.143199309510535,0,0,0.027168918928163463
2024-01-01 18:22:00,Returning,Tablet,Edge,UK,Organic,105.84547982043911,3,2167.86261306184,62.9059089348399,0,0,0.0870524385020779
2024-01-01 18:23:00,Premium,Desktop,Chrome,India,Social,114.39714580634109,5,2455.8210479043305,60.14754107107762,0,0,0.12245912853138136
2024-01-01 18:24:00,New,Tablet,Chrome,UK,Referral,72.36317891285655,8,2743.506472566386,31.16306158861887,1,0,0.09087075069873683
2024-01-01 18:25:00,Returning,Tablet,Safari,USA,Social,302.70254323503116,4,2455.1288612802473,28.338760982864446,0,0,0.0461707105151083
2024-01-01 18:26:00,Premium,Mobile,Safari,India,Social,471.65490403496494,3,1971.2796126671976,42.2116875613335,0,0,0.06424003062288036
2024-01-01 18:27:00,New,Tablet,Safari,India,Ads,123.73299964946715,7,2438.835390121082,33.380242593689495,0,0,0.09580872046646237
2024-01-01 18:28:00,Returning,Desktop,Edge,India,Referral,223.63511720204204,11,2382.888416297487,48.000634825110964,1,0,0.2215827562318817
2024-01-01 18:29:00,Returning,Tablet,Firefox,Pakistan,Ads,737.1006078653977,9,1986.1828026538997,27.101871348302993,1,0,0.12280684426871984
2024-01-01 18:30:00,Premium,Desktop,Chrome,Pakistan,Organic,189.80761492662612,6,2380.085931089697,70.29635108435758,0,0,0.17721129350696965
2024-01-01 18:31:00,Premium,Tablet,Safari,UK,Social,186.73014908740248,8,2265.8592947881516,24.70950768574915,1,0,0.08724110183747093
2024-01-01 18:32:00,New,Mobile,Safari,USA,Ads,385.64424069797116,9,2578.5112834464835,77.54965963144717,1,0,0.2706782557686296
2024-01-01 18:33:00,New,Tablet,Safari,USA,Organic,222.04019727273607,6,2493.090263746839,81.17815341042018,0,0,0.19536754346411445
2024-01-01 18:34:00,New,Mobile,Firefox,USA,Organic,85.25738454375731,2,1996.3852908923034,34.92228478776339,0,0,0.03498551601945989
2024-01-01 18:35:00,Returning,Mobile,Safari,UK,Organic,283.8082123989183,3,2974.7723739132834,76.02510963247418,0,0,0.07666984233734553
2024-01-01 18:36:00,Premium,Tablet,Firefox,UK,Ads,254.2768024078036,6,2303.2926526573283,83.99777379077464,0,0,0.2188113795106298
2024-01-01 18:37:00,Returning,Desktop,Safari,India,Social,171.75655770909069,4,1620.6470488508373,36.04481993199253,0,0,0.0889640220121983
2024-01-01 18:38:00,Returning,Mobile,Edge,Pakistan,Social,394.66500941656307,5,2263.2550555243092,41.275799405649764,0,0,0.09118680482984218
2024-01-01 18:39:00,Premium,Tablet,Chrome,UK,Referral,277.9478851824123,5,2190.012442762733,21.895822208284866,0,0,0.0499901776372169
2024-01-01 18:40:00,Premium,Tablet,Safari,UK,Ads,761.774840851576,5,2211.5954551657037,68.22604524904088,0,0,0.1542462141746648
2024-01-01 18:41:00,Returning,Mobile,Edge,UK,Ads,64.81319399444098,6,2220.319472594343,67.21832920761007,0,0,0.18164502010803468
2024-01-01 18:42:00,New,Tablet,Firefox,USA,Organic,135.07885650050318,8,2529.391075407932,68.67704723840303,1,0,0.2172129028401099
2024-01-01 18:43:00,Returning,Tablet,Edge,USA,Social,88.73155447863871,3,2839.298332090471,99.24598429632566,0,0,0.10486321550781297
2024-01-01 18:44:00,Premium,Desktop,Edge,UK,Referral,329.5379859417202,2,2084.7837104271644,50.95355372249913,0,0,0.04888138128444887
2024-01-01 18:45:00,Returning,Tablet,Edge,Pakistan,Referral,144.72819289246783,4,2353.20128157803,67.40633418513954,0,0,0.11457810211617363
2024-01-01 18:46:00,Returning,Desktop,Safari,Pakistan,Organic,96.8251272877536,3,2272.4627072305225,79.17598518892058,0,0,0.10452446801920895
2024-01-01 18:47:00,Premium,Tablet,Firefox,USA,Referral,165.60756472273485,10,2066.5895941671256,21.15490427639943,1,0,0.10236625760677584
2024-01-01 18:48:00,New,Desktop,Firefox,USA,Referral,522.7246351930546,7,2191.663398608762,40.275463571024645,0,0,0.128636653409523
2024-01-01 18:49:00,New,Desktop,Safari,Pakistan,Referral,99.70868346661608,7,3288.965398662647,56.379002553643,0,0,0.11999305861836493
2024-01-01 18:50:00,Returning,Desktop,Firefox,USA,Referral,299.7114442962342,3,2113.1313312424313,81.35082500921237,0,0,0.1154932830815322
2024-01-01 18:51:00,Premium,Tablet,Firefox,UK,Referral,392.2090775263438,14,2893.765667263787,27.275387086197497,1,0,0.13195796174049923
2024-01-01 18:52:00,Premium,Tablet,Firefox,UK,Ads,295.901677380318,4,1622.4628260449058,62.52734529575229,0,0,0.15415415205086908
2024-01-01 18:53:00,New,Tablet,Safari,USA,Referral,334.0620949070901,5,2100.74140700096,19.451932759814213,0,0,0.04629778014321142
2024-01-01 18:54:00,Returning,Mobile,Safari,UK,Referral,135.45417698531543,8,2860.9323805027066,46.27506878956715,1,0,0.12939856699845792
2024-01-01 18:55:00,Premium,Desktop,Edge,UK,Organic,582.30496557766,4,2503.499544732246,19.28727606217607,0,0,0.030816504205498276
2024-01-01 18:56:00,Premium,Desktop,Edge,Pakistan,Ads,143.4686374200815,3,2019.467729427984,64.04142984997395,0,0,0.09513610282068792
2024-01-01 18:57:00,New,Mobile,Edge,USA,Ads,338.0274214285183,10,2023.7402392469435,57.75464522379582,1,0,0.28538566414673344
2024-01-01 18:58:00,Premium,Mobile,Edge,India,Social,227.4439330869947,6,2586.2924158990004,12.60260857877979,0,0,0.029237085106014426
2024-01-01 18:59:00,Returning,Desktop,Chrome,India,Referral,149.89183905164447,4,2345.171846820186,61.6142248132488,0,0,0.10509118962312533
2024-01-01 19:00:00,New,Mobile,Safari,India,Ads,389.3177432610947,6,2159.000710240087,90.28051087852876,0,0,0.25089526960411973
2024-01-01 19:01:00,Returning,Mobile,Edge,USA,Referral,117.19427218627524,10,2906.1064673860687,62.90920942580819,1,0,0.2164724869230019
2024-01-01 19:02:00,New,Mobile,Safari,India,Social,525.1359854683716,4,2024.5096037736862,75.14666244309497,0,0,0.14847380778638258
2024-01-01 19:03:00,Returning,Desktop,Safari,India,Ads,99.46634290183769,5,2086.6114004413903,27.689685458943924,0,0,0.06635084389236683
2024-01-01 19:04:00,New,Tablet,Firefox,UK,Referral,346.7040006682041,0,2268.710700166601,55.31353047578925,0,0,0.0
2024-01-01 19:05:00,Premium,Mobile,Chrome,UK,Organic,174.46912045117222,8,2072.0358052705424,30.356235957668588,1,0,0.11720351889847781
2024-01-01 19:06:00,Returning,Desktop,Edge,Pakistan,Social,386.3955752993262,10,2090.576665867423,31.392132590954322,1,0,0.15016015965111276
2024-01-01 19:07:00,Returning,Mobile,Edge,USA,Organic,57.70466496242558,6,2949.1254165937,53.362326551586435,0,0,0.10856573189733182
2024-01-01 19:08:00,Returning,Desktop,Edge,Pakistan,Referral,186.43710874033567,8,1591.1724139063158,69.35775773204172,1,0,0.3487127208887136
2024-01-01 19:09:00,Returning,Mobile,Safari,USA,Referral,48.72096950445985,5,1571.2766804505989,34.86328055581471,0,0,0.11093934311370574
2024-01-01 19:10:00,Returning,Tablet,Edge,USA,Referral,144.30343186461656,6,2245.4103435303105,29.17003987100984,0,0,0.07794577046032766
2024-01-01 19:11:00,New,Desktop,Edge,UK,Referral,375.0839734208402,3,1937.5843316367277,45.962469869471384,0,0,0.07116459777104879
2024-01-01 19:12:00,Returning,Tablet,Chrome,USA,Referral,182.7214019577906,8,1971.6857968604477,60.22986091442053,1,0,0.24437914402112412
2024-01-01 19:13:00,New,Tablet,Chrome,UK,Social,172.35201772373648,4,2385.079651374769,86.43492145360031,0,0,0.14495938767290875
2024-01-01 19:14:00,Premium,Desktop,Firefox,USA,Referral,51.67069130207507,11,1721.2638595989229,67.60646400255688,1,0,0.4320494501066274
2024-01-01 19:15:00,Returning,Desktop,Safari,Pakistan,Ads,391.02680665511014,3,2139.8002311651776,81.06083829239726,0,0,0.11364729816146085
2024-01-01 19:16:00,Returning,Mobile,Edge,India,Ads,141.22543309926732,6,1745.1733451741884,24.415068533178644,0,0,0.08394032123178596
2024-01-01 19:17:00,Premium,Mobile,Chrome,UK,Social,201.59693037203954,8,2253.49761217659,73.25485003507387,1,0,0.2600574312189098
2024-01-01 19:18:00,New,Mobile,Safari,Pakistan,Social,348.0947624184163,8,2099.674559961766,76.52044637922263,1,0,0.2915516445772092
2024-01-01 19:19:00,Premium,Desktop,Edge,USA,Referral,57.490788700486675,4,2442.0583811642045,68.10234783204086,0,0,0.11154909048419125
2024-01-01 19:20:00,New,Desktop,Safari,USA,Organic,32.83032755172409,4,2670.7616322159624,31.00942878455221,0,0,0.04644282501366222
2024-01-01 19:21:00,New,Desktop,Safari,USA,Organic,92.28227593845287,5,2378.4506210688533,18.524379460163377,0,0,0.03894211487106403
2024-01-01 19:22:00,Returning,Tablet,Edge,USA,Social,185.55471229873393,8,2038.7408280348905,10.175935777609208,1,0,0.039930277110966104
2024-01-01 19:23:00,New,Desktop,Edge,India,Referral,47.46812996371763,4,2962.9645212714013,91.87098914986076,0,0,0.12402577012355062
2024-01-01 19:24:00,Premium,Tablet,Firefox,UK,Organic,17.68610529632033,3,2049.095160699119,96.98569097513129,0,1,0.14199295303890322
2024-01-01 19:25:00,Returning,Mobile,Chrome,India,Social,111.8191003974825,2,1955.0464316457592,88.79436954840578,0,0,0.0908360723419327
2024-01-01 19:26:00,New,Tablet,Safari,USA,Referral,176.1357332398769,2,2463.2868162321347,10.767239050895647,0,0,0.008742172433955791
2024-01-01 19:27:00,New,Mobile,Chrome,USA,Social,210.59637564857798,8,2113.426792598819,72.19566085034322,1,0,0.273283791435487
2024-01-01 19:28:00,New,Mobile,Chrome,India,Social,340.35047780518005,2,2308.416760388616,43.53374520390197,0,0,0.03771740523714893
2024-01-01 19:29:00,Premium,Desktop,Firefox,UK,Social,82.16355979813831,11,2837.046207575222,96.84695372303169,1,0,0.3755019879862505
2024-01-01 19:30:00,Returning,Tablet,Edge,India,Organic,84.95920482093166,14,2603.7987840055666,65.57075225501421,1,0,0.3525581689373108
2024-01-01 19:31:00,Returning,Mobile,Firefox,India,Ads,201.26310102330282,9,2423.7487287320205,57.97329951603714,1,0,0.21526971400096073
2024-01-01 19:32:00,Premium,Desktop,Firefox,USA,Ads,218.24443442384,5,2542.8743096155094,37.452407209864816,0,0,0.07364187657298668
2024-01-01 19:33:00,Premium,Tablet,Safari,Pakistan,Organic,465.10989431540224,6,2802.091646262572,97.2176679071627,0,0,0.20816806909973462
2024-01-01 19:34:00,Returning,Desktop,Edge,USA,Organic,232.1526567131836,4,1971.6615577493367,87.2942289081209,0,0,0.17709779564352368
2024-01-01 19:35:00,New,Tablet,Firefox,Pakistan,Organic,57.204057511341375,8,3085.435217777631,81.40289068696805,1,0,0.21106361972649215
2024-01-01 19:36:00,Premium,Mobile,Safari,India,Organic,214.70554819261162,11,2472.01369810098,79.35940755339568,1,0,0.35313456545890587
2024-01-01 19:37:00,New,Desktop,Chrome,Pakistan,Ads,538.1095274285401,0,2634.993518692118,40.317255179235865,0,0,0.0
2024-01-01 19:38:00,New,Mobile,Edge,USA,Ads,87.14276765507753,3,2393.457389310084,94.6968388044039,0,0,0.11869462046078079
2024-01-01 19:39:00,Returning,Mobile,Safari,UK,Social,70.2946492462444,8,2750.5655507124766,51.6963179249478,1,0,0.1503583665884478
2024-01-01 19:40:00,New,Tablet,Firefox,Pakistan,Social,367.6570223714834,9,2878.7108190401395,23.429204270559396,1,0,0.07324905198547989
2024-01-01 19:41:00,Premium,Mobile,Safari,Pakistan,Referral,286.94084032075835,5,3090.484192056576,26.882738409556886,0,0,0.0434927615527903
2024-01-01 19:42:00,Returning,Tablet,Chrome,USA,Social,103.28518220829932,6,3070.5040792983286,50.22359954038696,0,0,0.09814075782344647
2024-01-01 19:43:00,New,Mobile,Firefox,Pakistan,Social,50.82131033594992,5,2270.9792009546222,87.0465676751987,0,0,0.1916498566754994
2024-01-01 19:44:00,Returning,Desktop,Edge,UK,Social,390.6448222705695,7,2093.2169605563977,60.3018635712429,0,0,0.201657569641753
2024-01-01 19:45:00,New,Desktop,Edge,UK,Social,33.82117361489039,8,2418.268825213537,10.935175548004473,1,0,0.03617521901284529
2024-01-01 19:46:00,Premium,Mobile,Safari,UK,Social,61.50725932611308,5,2549.2220854761085,17.1829946135218,0,0,0.03370242771592926
2024-01-01 19:47:00,Premium,Desktop,Edge,India,Social,166.11910220979186,7,2405.710431292513,54.52645852525991,0,0,0.15865800169131405
2024-01-01 19:48:00,Returning,Tablet,Safari,UK,Social,76.12635879310872,3,2798.637408781709,22.900954201807487,0,0,0.02454868300903971
2024-01-01 19:49:00,Premium,Tablet,Firefox,UK,Social,212.42038335776317,4,2453.300978812437,32.4456888820078,0,0,0.052901277360128396
2024-01-01 19:50:00,Premium,Mobile,Safari,UK,Ads,277.36290620986676,6,2379.424725369899,51.06443806906889,0,0,0.1287650015348913
2024-01-01 19:51:00,Premium,Tablet,Safari,India,Ads,440.28101140639103,4,2102.19497838189,16.291430396599715,0,0,0.030998895086581588
2024-01-01 19:52:00,Returning,Desktop,Edge,Pakistan,Ads,205.69797030104397,5,2189.10743852614,73.76993917134874,0,0,0.16849319013098737
2024-01-01 19:53:00,Returning,Tablet,Chrome,USA,Referral,507.35636622635104,7,2175.0331873333826,44.33484943918249,0,0,0.14268469459758584
2024-01-01 19:54:00,Returning,Desktop,Chrome,Pakistan,Referral,275.83366488061864,4,2162.17894870561,96.97218335074109,0,0,0.1793971463995495
2024-01-01 19:55:00,Returning,Mobile,Firefox,USA,Social,650.7974536343213,4,2919.415324006985,68.53087749606546,0,0,0.09389671545877176
2024-01-01 19:56:00,New,Mobile,Firefox,UK,Social,434.7998983016738,7,3042.1282798186453,35.42785672658388,0,0,0.08152023000847002
2024-01-01 19:57:00,Returning,Desktop,Edge,USA,Ads,436.81522777385163,4,2135.7357196696594,72.78920099005454,0,0,0.13632623235109456
2024-01-01 19:58:00,New,Desktop,Edge,Pakistan,Organic,573.6903991931199,9,2104.5900433284723,95.01295255291403,1,0,0.4063102815139398
2024-01-01 19:59:00,New,Desktop,Edge,UK,Referral,268.5787213125473,5,2125.130077007872,10.61682299082195,0,0,0.024979230931995847
2024-01-01 20:00:00,Premium,Tablet,Safari,UK,Ads,329.82206574064793,6,2921.2592952024543,50.53735275524274,0,0,0.10379911055120558
2024-01-01 20:01:00,Returning,Mobile,Chrome,India,Ads,457.4372985657938,13,1825.452532242441,65.97018461232821,1,0,0.4698081077499998
2024-01-01 20:02:00,New,Desktop,Edge,Pakistan,Organic,248.55508512691856,6,2068.5011844941773,92.64344186719192,0,0,0.26872629098304307
2024-01-01 20:03:00,Premium,Desktop,Chrome,USA,Organic,256.1294128019711,8,2788.0411884596374,11.231495985299262,1,0,0.032227632882294806
2024-01-01 20:04:00,New,Desktop,Edge,USA,Social,107.08507544004571,5,3678.320610345929,25.776595978913512,0,0,0.035038538927808886
2024-01-01 20:05:00,New,Tablet,Chrome,UK,Social,501.9068398685996,3,2335.224274884534,64.63245049236562,0,0,0.08303157583726478
2024-01-01 20:06:00,Returning,Desktop,Edge,Pakistan,Ads,297.26537507075784,4,1741.8993302079848,20.939375726420458,0,0,0.048084008905199524
2024-01-01 20:07:00,Premium,Mobile,Chrome,UK,Organic,256.7807151012587,4,2568.949374495751,79.23116022626742,0,0,0.12336741395196922
2024-01-01 20:08:00,Premium,Mobile,Safari,UK,Social,187.60194600684108,6,2773.9716752350114,58.21565069379853,0,0,0.12591833841749625
2024-01-01 20:09:00,Returning,Mobile,Firefox,India,Organic,56.24786865166328,5,2559.4473387998323,92.15216231057899,0,0,0.18002355608885215
2024-01-01 20:10:00,New,Tablet,Firefox,India,Ads,478.2154175949642,6,1598.3725504046183,51.49135847998166,0,0,0.19328919956844956
2024-01-01 20:11:00,New,Mobile,Edge,USA,Ads,142.1904192178102,8,2586.629875465522,76.52111068791301,1,0,0.23666659513593166
2024-01-01 20:12:00,New,Desktop,Edge,UK,Referral,117.17669614407669,2,2229.432141055149,30.524630850958467,0,0,0.02738332357271186
