date,open,close,volume,daily_return
2031-10-20,105.01087348679873,99.13715492547725,161732,-0.05593438437648923
2031-10-21,104.29344434692212,104.71750807941017,107628,0.004066063165748403
2031-10-22,162.22536630934815,156.2435105306688,89830,-0.0368737387670466
2031-10-23,108.88285694531402,116.90141129854075,71485,0.07364386440791153
2031-10-24,159.05608336130848,156.14005387462117,181039,-0.01833334145455673
2031-10-25,123.42039496563513,128.6155051474889,147931,0.04209280146365025
2031-10-26,113.56854025233848,113.22547405402456,65888,-0.0030207854882316866
2031-10-27,127.35542766972189,131.51059280000814,132421,0.0326265256716194
2031-10-28,194.66686760566452,187.71215531064865,134240,-0.03572622491210977
2031-10-29,131.1209682869093,137.07152735710548,189907,0.04538220810858882
2031-10-30,110.15507085102873,100.11706542106195,69974,-0.09112613112057229
2031-10-31,120.20970928379217,116.29956357125151,162859,-0.032527702927136665
2031-11-01,116.18060560384308,106.37435938175187,29864,-0.0844051911343009
2031-11-02,110.07273116133847,103.2099784181796,64921,-0.06234743765101844
2031-11-03,193.50276218092847,199.06020866280215,188789,0.028720243676301493
2031-11-04,146.76140110696423,146.2452810608399,176325,-0.0035167288008389774
2031-11-05,108.66139718719432,105.04148413608381,5930,-0.03331369874505092
2031-11-06,131.3619459838547,134.9754211522535,147726,0.027507777395768134
2031-11-07,194.00839207394853,194.3315716390059,101900,0.001665801987236589
2031-11-08,115.93922656185043,114.78299827377776,166962,-0.009972710034044017
2031-11-09,117.51403026601969,108.02730969381886,135658,-0.08072840792478547
2031-11-10,176.09252922803117,169.28153235928463,178243,-0.03867851122705289
2031-11-11,101.68747982891269,102.4496384716916,17840,0.007495107992264455
2031-11-12,198.69042450474913,186.58663864271804,163109,-0.06091781167713888
2031-11-13,156.8528532398098,156.01326579511658,93873,-0.0053527075048459
2031-11-14,183.71416833459256,191.533541321514,48791,0.042562710637974774
2031-11-15,114.0229145637115,101.57435187969762,113622,-0.1091759733703186
2031-11-16,186.7133436760138,191.02664492203766,94802,0.023101194382273624
2031-11-17,198.5296699578182,195.92632793192496,60179,-0.013113113150524864
2031-11-18,108.4158960343427,102.5511587687705,101720,-0.05409480971050985
2031-11-19,143.50055254852217,148.0324565288929,41703,0.03158109080338461
2031-11-20,102.79045069697595,99.54720630714512,111673,-0.03155200087011827
2031-11-21,105.63669691442477,111.78813011506897,43101,0.0582319722248359
2031-11-22,186.44469918971615,183.57331976067056,140474,-0.01540070295119427
2031-11-23,155.99246664912923,159.73521945659837,52662,0.02399316382301746
2031-11-24,119.73071473382926,117.90633508603763,187561,-0.015237357029458724
2031-11-25,114.88686453962413,116.00295016400605,97016,0.009714649528075417
2031-11-26,117.8562728191671,117.31045732108487,49218,-0.004631195990048887
2031-11-27,125.37222333704383,122.74475746523116,127122,-0.02095732054419374
2031-11-28,106.93840911590908,118.81565267077357,145841,0.11106620767091187
2031-11-29,180.01695912557346,192.59521156352133,177452,0.06987259699889566
2031-11-30,199.00583670869798,199.8943648946671,24889,0.004464834804165684
2031-12-01,196.43164393359547,186.12440496397622,162599,-0.052472395807590215
2031-12-02,196.31164665156456,198.37814755927815,98707,0.01052663427239975
2031-12-03,199.9866042911603,203.94824163154502,81159,0.0198095135143001
2031-12-04,132.494469978553,136.4263225980131,124009,0.029675597933230918
2031-12-05,112.53969273720759,119.34563771195268,105864,0.06047595127736584
2031-12-06,194.5525460645791,190.12811527253058,57413,-0.02274157229779915
2031-12-07,169.46297323786993,160.3469152000587,126671,-0.05379380441422623
2031-12-08,189.69428025963606,194.18715673549576,93086,0.023684828397093825
2031-12-09,127.9779947575287,135.0083097611041,174910,0.054933779958775415
2031-12-10,188.95626164447845,182.46478016244671,30142,-0.03435441316173721
2031-12-11,101.96082940783724,105.5018973054609,61042,0.034729689020668926
2031-12-12,132.24266015222832,140.64229177697112,168960,0.06351680777650524
2031-12-13,197.60638312475453,201.11257760984455,166782,0.01774332604871605
2031-12-14,137.92882485239198,140.55985485588639,91692,0.019075273107779067
2031-12-15,109.12892193696233,105.030669839154,6580,-0.03755422508595529
2031-12-16,196.09891599944103,189.30624956669618,186386,-0.0346389800174327
2031-12-17,107.41259171038335,111.84969945901054,117941,0.04130900928813785
2031-12-18,124.45165681749288,113.01856454173962,38537,-0.09186773859121675
2031-12-19,172.73921199502922,173.2422894595192,175575,0.002912352433936467
2031-12-20,133.71486610422238,128.51100262514785,178129,-0.03891761350617845
2031-12-21,187.64103958929843,190.35832904151033,79444,0.014481317403481672
2031-12-22,110.79991082213789,113.16921781843156,100233,0.02138365436139218
2031-12-23,134.67824003596033,136.73577604453098,40503,0.015277419782299424
2031-12-24,178.93840771455763,185.85781955128428,92440,0.038669237784682266
2031-12-25,134.40931700526744,135.30883086817084,75428,0.006692347546622479
2031-12-26,196.23623445840246,199.2477592430979,193454,0.015346425663981096
2031-12-27,193.72022096930255,200.3113292189943,68233,0.034023852629902804
2031-12-28,161.97865735563096,169.0162455341893,186667,0.043447626332072976
2031-12-29,180.11381720849272,180.55223282869258,156950,0.0024341032075977233
2031-12-30,174.9627476731436,167.6841452088661,106251,-0.041600869676984085
2031-12-31,100.38848992935574,99.24669930788359,199900,-0.011373720456156299
2032-01-01,105.67042434923046,112.46665951193883,66529,0.06431539576530397
2032-01-02,111.85710764315861,104.80239300836607,42349,-0.06306898849287407
2032-01-03,177.5914463787458,179.41812248542738,61322,0.010285833827750198
2032-01-04,108.2128283072098,115.9650403005269,170447,0.0716385673915575
2032-01-05,185.1103103131817,183.6959647921808,35972,-0.0076405550755548335
2032-01-06,107.88875875609787,102.48609752136335,30311,-0.05007622014586543
2032-01-07,196.9638790828273,192.49428399799527,8347,-0.022692460697082844
2032-01-08,151.2714472996858,157.17968181524932,119262,0.039057169221489905
2032-01-09,105.27854545811762,108.18797966854339,161547,0.027635585178019163
2032-01-10,125.6833938269073,126.26316758178002,99387,0.004612970235918278
2032-01-11,177.81262657375294,190.59770915945444,196292,0.07190199499358117
2032-01-12,180.7615135670906,179.95175264960085,48970,-0.004479719723021643
2032-01-13,121.73880726729986,122.45334382901419,94135,0.0058694230521367735
2032-01-14,182.6922942655923,187.47362800205588,45665,0.026171512901976193
2032-01-15,128.7397991312643,132.19012131576687,184824,0.02680074233287087
2032-01-16,117.86582248666885,110.68620996348652,92639,-0.060913438448150434
2032-01-17,111.74079318838625,103.70614307898043,173939,-0.07190435900933712
2032-01-18,171.84702670321053,171.77410177044143,115011,-0.0004243595840330913
2032-01-19,128.0102539263466,130.09476256092537,148902,0.016283919222425322
2032-01-20,179.0066967336465,178.03362057821585,174473,-0.005435976268969077
2032-01-21,140.1609623647253,145.72478067322135,57289,0.0396959197099257
2032-01-22,174.0782660868138,173.82258090223547,125469,-0.0014687944125708848
2032-01-23,158.42691025648458,166.46850195581177,183690,0.05075900102014423
2032-01-24,149.59979741796823,144.0074285421934,104316,-0.03738219551294089
2032-01-25,178.60310615947247,177.16429825674666,71101,-0.008055895183822388
2032-01-26,175.7531196048305,184.84291593305326,179061,0.051719117980156444
2032-01-27,114.40940520713178,117.4173688474905,157389,0.0262912269748537
2032-01-28,161.6308024084677,159.90997103124278,44485,-0.010646679664907564
2032-01-29,110.85490104698006,101.70316159579693,97028,-0.08255602020973928
2032-01-30,143.1199770513541,135.42955591329118,115283,-0.05373408588029234
2032-01-31,189.18267969964393,180.53940043554528,24909,-0.045687476664466126
2032-02-01,163.1338563565891,164.27153114855105,178250,0.006973872973830454
2032-02-02,161.66403579118585,167.04521520167853,81717,0.03328618751942643
2032-02-03,157.12498047045432,165.32103412214772,84473,0.05216263911157389
2032-02-04,114.30216147356543,124.66331631804567,1603,0.09064705960854866
2032-02-05,179.91247515408728,191.7032443514775,89663,0.0655361402109106
2032-02-06,147.99420651181703,143.34987107530594,75622,-0.031381873290696985
2032-02-07,167.3529301150199,169.5071413992855,25835,0.012872265115316759
2032-02-08,148.8854900258806,147.92245345540763,51718,-0.006468303729971108
2032-02-09,190.69415524448368,194.4761273041317,117044,0.019832658503871035
2032-02-10,126.02944289645282,132.3712729137615,8771,0.05032022574692474
2032-02-11,194.00350478386355,194.17345160681856,46481,0.0008759987256124435
2032-02-12,184.60811774433472,183.6466055622243,31041,-0.005208396000451245
2032-02-13,190.49080656796315,183.46384113775525,99180,-0.03688873787040647
2032-02-14,165.55823108536694,155.67085413202125,48675,-0.05972144597418087
2032-02-15,177.71616326446497,172.79782015238578,61444,-0.02767527174644236
2032-02-16,149.9609159613811,140.66761062617033,189914,-0.06197151621562536
2032-02-17,169.9485766384969,163.64590035549574,186784,-0.03708578446295419
2032-02-18,131.15245132597886,118.34782846011927,172124,-0.09763159389246755
2032-02-19,182.49363928193156,187.6061153838558,108957,0.02801454407967644
2032-02-20,148.51293069622483,153.86329315531808,32416,0.03602623982983088
2032-02-21,164.93382430695544,169.30163450665933,26258,0.02648219804553266
2032-02-22,116.04711945166571,105.8552325574115,133296,-0.08782541904023038
2032-02-23,109.34221097450745,110.98270323892238,70588,0.015003284182696862
2032-02-24,198.67162960627954,187.2445264230643,3324,-0.05751753889501528
2032-02-25,144.28397293879678,146.3178571037188,154875,0.014096397011362956
2032-02-26,131.4330738406117,130.73718875495442,95230,-0.005294596446106037
2032-02-27,182.12609252466342,177.25181233934524,15602,-0.026763217272989658
2032-02-28,161.2853262948292,160.08424329198593,198822,-0.007446945301444754
2032-02-29,132.81438536199212,127.02885570878601,191991,-0.04356101665822845
2032-03-01,136.66704577600186,150.70876863752727,56201,0.10274402861198804
2032-03-02,164.1316995462354,166.36182626265168,103379,0.01358742231136189
2032-03-03,165.30632045756414,167.58739347516862,81257,0.013799067157810579
2032-03-04,138.20419866972992,136.64161278136697,145992,-0.011306356126683946
2032-03-05,177.5356710367606,176.99635368875357,114388,-0.003037797107801205
2032-03-06,128.35263562715423,122.05794250235886,146139,-0.049042180505591976
2032-03-07,159.5005699206325,170.6902673197236,163113,0.07015459195323939
2032-03-08,139.8637221583631,139.32549105369415,101770,-0.0038482538313939388
2032-03-09,195.80841141905904,187.6655039748722,31663,-0.04158609625180921
2032-03-10,160.3456578800335,166.7925036235592,80061,0.040205926551182714
2032-03-11,156.15100628752285,151.76503492143513,82759,-0.028088012177211148
2032-03-12,162.56541552516157,160.0649954046813,11412,-0.015381009007375624
2032-03-13,188.18859125952605,175.45001285207377,9900,-0.06769049240548719
2032-03-14,115.25085611961833,105.92060423435623,105549,-0.08095603103874799
2032-03-15,129.95895940866356,132.78934628983484,86994,0.0217790823660796
2032-03-16,161.67599756241455,150.08695097489976,44356,-0.07168068706698945
2032-03-17,190.10639022947367,184.22249392735728,59297,-0.03095054456093802
2032-03-18,155.0992436316318,166.4672559901651,125272,0.07329508572932115
2032-03-19,197.73294373825325,204.3569640173472,42187,0.03349983140827768
2032-03-20,165.92295368825796,177.1660270487801,76965,0.06776080771588745
2032-03-21,198.96200088817932,191.36281595503138,34710,-0.038194152145759906
2032-03-22,158.7619285301981,156.77636323416607,59437,-0.012506558180630574
2032-03-23,179.67222791930595,184.05172593469055,154166,0.024374930205415552
2032-03-24,156.14181543005503,160.8414503416469,164091,0.03009850307329811
2032-03-25,139.56858603587375,131.85055172974663,112502,-0.05529922259256343
2032-03-26,107.39510530829257,111.5525826391037,197457,0.03871198150862199
2032-03-27,170.5292352015212,169.09886605656766,96138,-0.00838782360844591
2032-03-28,149.02227894530552,140.60408243622882,194204,-0.056489516659226226
2032-03-29,151.74327158490382,159.01990131285626,168199,0.047953557689580976
2032-03-30,172.6624336511694,170.91051128391064,60317,-0.010146517283534802
2032-03-31,105.74736524384468,99.02358892203772,1970,-0.06358339336684649
2032-04-01,192.09241913588363,198.95733579971832,159655,0.035737572022446866
2032-04-02,184.16450588368113,186.07818760783223,11489,0.010391153903237962
2032-04-03,146.38986029220038,142.940164562162,118980,-0.023565127551543746
2032-04-04,179.774182938387,175.53869011396134,75450,-0.023560072726779034
2032-04-05,120.13820759279555,122.95791651032339,147046,0.023470542586128327
2032-04-06,177.362595621259,173.93369014156085,24198,-0.019332743004169047
2032-04-07,194.24681447673822,199.7004742329527,59845,0.02807592892015006
2032-04-08,152.86778512419693,152.2467650201721,53097,-0.004062465505863716
2032-04-09,166.9063181833909,175.21120958650386,168499,0.049757801223485255
2032-04-10,176.57491923172108,180.7494238788405,194368,0.02364154923747225
2032-04-11,128.4872033148356,134.7778986085484,13114,0.04895970284525968
2032-04-12,163.04674196676575,167.02436186292366,81065,0.024395580360438436
2032-04-13,179.18185540044874,176.50117710232882,29288,-0.01496065710520152
2032-04-14,135.00949547074586,145.89537089721438,152089,0.08063044298115528
2032-04-15,134.02716300652958,134.8296893271787,169177,0.005987788614238026
2032-04-16,125.83052772359198,123.36392787427846,140948,-0.019602555070990627
2032-04-17,179.97144270251167,170.04756012355392,50770,-0.05514142927309682
2032-04-18,116.91444013760199,117.82880825867785,28718,0.007820831370356864
2032-04-19,177.6593713118345,169.38333345864993,125035,-0.046583739388890134
2032-04-20,176.9191617901207,172.5575822378233,88492,-0.02465295171063236
2032-04-21,112.30927563784883,100.56739423202899,116886,-0.10454952486455858
2032-04-22,110.03472790042966,104.59432770085141,23140,-0.049442574207129074
2032-04-23,179.6637356221873,182.8249124362775,174914,0.01759496318576943
2032-04-24,152.96948617931375,159.51237022315945,25787,0.04277247840249662
2032-04-25,105.7414564973189,99.81303856737537,74396,-0.05606521913279904
2032-04-26,139.51955803643017,133.6446769915738,64858,-0.04210793904122303
2032-04-27,131.79487974454884,130.95377501121138,98702,-0.006381922689012876
2032-04-28,124.54226905604872,123.41355495216493,14982,-0.009062899788471258
2032-04-29,105.3897813440608,102.00061521002061,63002,-0.03215839420878708
2032-04-30,178.0410343696181,178.64354672869626,196612,0.0033841207517775343
2032-05-01,133.68545751624836,131.18859680085973,51657,-0.01867713034594778
2032-05-02,162.0106319570695,148.98609477834057,104099,-0.08039310149830321
2032-05-03,142.94752348811068,158.79962671232764,199852,0.1108945635251626
2032-05-04,161.03352715357943,156.74322150024668,99420,-0.02664231312055309
2032-05-05,131.29151373457432,131.45494077776607,62624,0.001244764711313621
2032-05-06,127.29721578578567,117.16080993212726,22463,-0.07962786767242289
2032-05-07,169.7806341710841,162.61942091322524,144341,-0.04217921138545559
2032-05-08,163.5900096310143,167.94980280558028,137008,0.0266507299828376
2032-05-09,174.5620448808525,169.5234177832821,112189,-0.028864390887546786
2032-05-10,136.36638067298432,137.26815932820017,178632,0.006612910387189751
2032-05-11,147.56535326244227,140.66663087903365,11227,-0.0467502854219403
2032-05-12,176.8472877630966,177.13321397153095,83528,0.0016167972494855096
2032-05-13,193.80127465955576,187.9417557293597,199600,-0.030234676941569564
2032-05-14,159.76618225376507,155.07328074039276,191837,-0.029373559830817776
2032-05-15,154.64493169647534,170.97101345254688,85038,0.10557139879705252
2032-05-16,170.56796273783405,173.48900851516694,65218,0.01712540696650397
2032-05-17,161.75814023486294,165.3053288689097,186683,0.021928965237214406
2032-05-18,161.1764961064206,160.04569209248186,100552,-0.007015936201963894
2032-05-19,156.89760994001787,155.18914688478915,74195,-0.010889031744217561
2032-05-20,189.23229745426215,197.54200361153366,98755,0.043912726680708294
2032-05-21,157.55240372026978,152.15872204544434,75402,-0.03423420746027961
2032-05-22,169.58183127979743,173.80049474235014,55447,0.02487685992488329
2032-05-23,121.19542335133973,122.89157241886605,39039,0.013995157742955901
2032-05-24,176.37907892415024,177.40031275281763,98385,0.005789994113227912
2032-05-25,186.26440682269634,193.4992165204956,84374,0.0388416113481413
2032-05-26,144.87246854320517,143.0813920136284,31741,-0.012363125634479123
2032-05-27,177.05069706291363,178.83476179948283,73023,0.010076575614583728
2032-05-28,179.6889584015697,180.6787191895569,130910,0.005508189244301101
2032-05-29,196.7901931638049,193.0187395532563,145438,-0.019164845310199522
2032-05-30,168.94160206428677,159.71937056028005,131472,-0.054588280159065916
2032-05-31,181.75394687623134,182.3807260986787,157659,0.003448504052977649
2032-06-01,108.74629142321646,106.51398166661424,151822,-0.02052768629979817
2032-06-02,124.17985905650542,131.6073817946264,41151,0.05981262013464879
2032-06-03,151.3157155269805,143.68761621567364,91476,-0.050411811388796114
2032-06-04,114.93910769074009,116.9526709572436,30027,0.017518521823932084
2032-06-05,102.62912699418314,113.88145016386784,65025,0.10964064003314054
2032-06-06,179.2730143526121,173.29536827958304,105496,-0.03334381415192602
2032-06-07,195.0434710817786,193.04348656706105,179796,-0.010254044924574676
2032-06-08,188.71203390183138,184.51606666685564,143425,-0.022234762395483988
2032-06-09,171.2413532844879,178.45458641201043,173284,0.042123196232506925
2032-06-10,178.1111284405654,178.43339625622608,96245,0.0018093637297245297
2032-06-11,157.69088093772282,158.13089627209754,25487,0.0027903663912467883
2032-06-12,162.49696979350114,151.81779069340183,117658,-0.06571925072615357
2032-06-13,144.87370742818717,149.35220812733058,61333,0.03091313654248387
2032-06-14,116.34542978858791,110.91632410637371,107265,-0.04666367808412815
2032-06-15,162.89585938695961,160.32197293667556,105802,-0.015800809547710938
2032-06-16,127.90281355859477,133.32550625169958,172115,0.042396977378613844
2032-06-17,134.3351587813734,139.77573775237707,130006,0.040500037520765954
2032-06-18,170.8673593552799,159.7718992699415,130041,-0.06493610088669939
2032-06-19,179.75024739894178,170.29236269824437,35032,-0.05261681047763101
2032-06-20,109.3718480322009,105.52903585382869,193526,-0.035135295302323365
2032-06-21,177.65515862909453,179.66746196604018,18246,0.011327018885766794
2032-06-22,150.59443444877104,154.3342648596621,133778,0.024833789008074418
2032-06-23,113.48338307676784,123.0121629100058,29117,0.08396630039476398
2032-06-24,125.71364144390941,119.60503330429155,96508,-0.048591450135850055
2032-06-25,190.20959395760528,186.72663009718545,182444,-0.01831118918847031
2032-06-26,197.29225014413757,194.55560351792263,102476,-0.013871029522019228
2032-06-27,150.74966412836636,138.6222318446921,18034,-0.08044749123518787
2032-06-28,107.59064998171523,103.10320938718012,158486,-0.041708462541101346
2032-06-29,193.0975226185077,198.90353795121672,27922,0.03006778778917663
2032-06-30,117.98849202563983,116.25258693838984,13345,-0.01471249490054304
2032-07-01,192.72472546125698,189.9956120641462,158114,-0.014160681202575676
2032-07-02,132.61468151737168,138.14384335585706,129306,0.04169343676899827
2032-07-03,128.88320422885974,130.65086374996392,6505,0.013715204643464018
2032-07-04,168.86424112616038,162.67159724193493,148254,-0.036672322351532394
2032-07-05,108.60666486714534,116.62947423918001,152245,0.07387032261646823
2032-07-06,136.70158334454644,134.90113877134573,62270,-0.013170619748147445
2032-07-07,193.16401443386266,196.26918761153553,174943,0.01607531913629827
2032-07-08,136.65768071777222,124.29802530752096,194920,-0.09044244966937962
2032-07-09,177.84794571250544,178.78077568184372,47495,0.005245098365354319
2032-07-10,148.1115063338581,151.2108786007251,136962,0.02092593846072093
2032-07-11,131.65897471018118,128.0043481773473,15322,-0.02775827884790038
2032-07-12,190.08840147175303,192.07213452411568,35474,0.010435844780658187
2032-07-13,102.71894555517264,107.72873359522171,17695,0.048771801666891185
2032-07-14,102.74078832021469,94.9038554819232,16343,-0.07627869093106364
2032-07-15,143.71147549174677,141.62414585806786,100630,-0.014524446475387965
2032-07-16,154.1404683332318,148.8861373076858,63708,-0.03408793993143204
2032-07-17,193.55361018243076,190.03800486625747,193627,-0.018163470641853266
2032-07-18,118.95101487050482,104.21222351364725,157763,-0.12390639434983262
2032-07-19,179.9693051901314,178.53859117724835,59759,-0.007949766830357786
2032-07-20,181.77381190360973,179.0466388625327,107818,-0.015003113003556263
2032-07-21,142.43748755914433,136.024272982539,112379,-0.04502476620799961
2032-07-22,140.66272612607338,139.7545244843873,90594,-0.006456590645570686
2032-07-23,110.22744395540231,114.0202809529768,90423,0.03440918941302012
2032-07-24,107.2848561157513,102.8672657713977,88921,-0.04117627132376812
2032-07-25,195.67157115451113,186.58783031721617,33802,-0.046423406239846775
2032-07-26,120.37894815577644,120.01188104775092,169081,-0.0030492632943637274
2032-07-27,118.6166667664896,121.85514330965067,113262,0.02730203631110609
2032-07-28,135.58219069772113,131.34962639983362,88363,-0.031217701057242524
2032-07-29,150.66255054292188,152.77480886011168,193513,0.014019796622174152
2032-07-30,122.36937787015873,124.85700750041487,32816,0.02032885737880977
2032-07-31,196.1484575453967,196.22993085680275,78128,0.00041536554722690626
2032-08-01,132.3261605036559,141.06337449514814,93267,0.0660278659808228
2032-08-02,171.00274415123545,163.11533017159655,134318,-0.04612448776063638
2032-08-03,194.6251914937696,196.55360577664197,77056,0.009908348801465995
2032-08-04,107.76536809551341,107.63755173069447,19349,-0.0011860615991740107
2032-08-05,130.88519564504594,139.22282885096482,115049,0.0637018813688457
2032-08-06,169.30173542756407,161.8548720628478,26155,-0.043985747375297445
2032-08-07,196.89659882167905,202.99181230369183,52531,0.03095641833576292
2032-08-08,108.06720247021542,105.30283854449812,161788,-0.02558004521750432
2032-08-09,185.70432269857716,179.96687837496782,137181,-0.030895588429150217
2032-08-10,162.38958111959775,164.04816209707533,55127,0.010213592313265844
2032-08-11,171.91509369648975,165.86140018020055,77877,-0.03521327526352509
2032-08-12,193.65650789081127,204.42961453328977,145880,0.05562997474142548
2032-08-13,170.31782264004522,166.08506458952726,83559,-0.02485211462257591
2032-08-14,125.08000974363492,122.94630011907122,40683,-0.01705875806163561
2032-08-15,123.3634847251208,122.4236047295275,92452,-0.007618786042624746
2032-08-16,186.23049910418868,189.09423989283877,169083,0.015377399525992463
2032-08-17,197.55165256709384,200.555925801642,134976,0.015207532792102659
2032-08-18,116.24239199305505,108.47849761162729,108199,-0.06679055935025509
2032-08-19,117.90251991713873,109.24308536843051,58408,-0.07344571222730459
2032-08-20,188.90390650684824,187.58709781231545,65233,-0.006970785934938079
2032-08-21,185.521120410416,182.37410430560357,148077,-0.016963115023510472
2032-08-22,132.03161805842657,120.03523907470797,50966,-0.09085989522911071
2032-08-23,140.3269286110115,141.71531054657646,170023,0.00989390952476105
2032-08-24,129.24155339130922,132.05496274590084,145621,0.0217686129636136
2032-08-25,166.3610045856546,170.27645779955685,27426,0.023535883446089055
2032-08-26,186.36884308151673,192.78753155653857,120504,0.03444078081342351
2032-08-27,132.22330331804397,134.9452502136862,91593,0.020585984673934295
2032-08-28,178.8816751183715,176.69849242718868,171435,-0.012204619001572646
2032-08-29,104.81224039240817,107.81377683476285,134214,0.028637270142467888
2032-08-30,161.42885978951028,161.057479893743,107882,-0.002300579315566863
2032-08-31,150.85235485652623,153.83254971563034,116922,0.019755706577723152
2032-09-01,134.00185293929513,135.77809241377116,179518,0.013255335172721022
2032-09-02,128.64269035777957,130.91174050310588,67495,0.01763839157137998
2032-09-03,125.92001686858828,141.1935285866214,77572,0.12129534364637792
2032-09-04,115.59371061862956,119.1761997146666,87775,0.0309920762718354
2032-09-05,117.13666902971349,124.23952426286166,88846,0.060637333227790774
2032-09-06,104.23273281937682,100.61143932333688,39851,-0.034742382724582486
2032-09-07,190.92726413638786,191.89125856785873,159840,0.005049014009765737
2032-09-08,175.02212773791447,172.9527819351427,6045,-0.011823338165963242
2032-09-09,154.98607927955646,157.43316184126223,17100,0.015789047462074574
2032-09-10,137.5007172587448,133.3576015509809,112331,-0.030131593422654795
2032-09-11,107.83478139854557,117.580326042704,38002,0.09037477998995481
2032-09-12,140.88723152561877,141.331600402908,52301,0.0031540748758941456
2032-09-13,116.9278416511901,113.49146790822194,167650,-0.029388840967571182
2032-09-14,142.08834035166274,147.6822252749314,48842,0.03936906370659287
2032-09-15,143.16399771335455,135.5719423829943,43097,-0.05303047869312217
2032-09-16,181.26894777464977,179.99591211739494,78036,-0.007022910834333589
2032-09-17,192.56630378349342,193.85614021044194,135566,0.006698141895057108
2032-09-18,168.80306789789526,179.2484280288312,82030,0.06187897092755491
2032-09-19,195.29770874338152,187.53554010069914,121314,-0.039745313412159713
2032-09-20,155.1416409716429,160.5684494514013,77620,0.034979702714053054
2032-09-21,119.75939043239305,120.9255035974951,132886,0.009737133438069267
2032-09-22,128.87569942538875,134.98806568132443,124214,0.0474283847396256
2032-09-23,177.56454237277975,175.167183364136,139175,-0.013501338592762068
2032-09-24,178.05959519110098,176.74534433662214,127754,-0.00738096058832625
2032-09-25,146.67982778335286,145.42573062220313,110031,-0.008549895238505734
2032-09-26,183.91323464770096,185.55777561784726,192981,0.008941939242689802
2032-09-27,107.67834749669589,108.6251895545373,112245,0.00879324469453306
2032-09-28,122.90824630266927,129.80872620552915,10516,0.056143343595246004
2032-09-29,153.69484989675067,152.82487719976714,53293,-0.005660389385642755
2032-09-30,110.13990760345817,105.01733568795454,13801,-0.046509680523309144
2032-10-01,134.80503753489643,132.66964877559616,145972,-0.01584057093376418
2032-10-02,104.56622515694771,99.5600737062636,82722,-0.047875415251628126
2032-10-03,145.2185948169262,144.96543037431286,23083,-0.001743333509957954
2032-10-04,130.03618916699634,128.61226108822916,136329,-0.01095024460412728
2032-10-05,142.9135791470991,141.79406223542765,83539,-0.007833523716589335
2032-10-06,181.36664243542413,177.11134710872508,98680,-0.023462392364759943
2032-10-07,108.29457689906103,111.10320916204851,96989,0.025935114605095608
2032-10-08,116.7440014937735,110.97069125223771,40230,-0.04945273562379734
2032-10-09,182.1919575669029,173.6181903077493,195046,-0.04705897765001621
2032-10-10,168.963049958979,180.64434774828686,27966,0.06913522093821012
2032-10-11,194.00910021617528,191.29025263190658,16227,-0.014014020895098303
2032-10-12,165.5773501054329,164.75475738501916,34201,-0.004968026846002538
2032-10-13,143.37870607485505,142.65147187323487,47017,-0.005072121387680146
2032-10-14,120.24252929561158,122.06237862283054,70806,0.015134822411668771
2032-10-15,103.36006769401986,93.16476606496434,88291,-0.09863868954920774
2032-10-16,121.15739984464018,105.32019914515963,91296,-0.1307159176392738
2032-10-17,188.32853139503788,194.96264515906398,114635,0.03522628098294029
2032-10-18,145.89547342129873,136.01885512715387,181639,-0.0676965368598133
2032-10-19,183.83494698863933,175.28160015451996,110126,-0.046527316890666866
2032-10-20,134.4046542114391,136.95091842032357,184730,0.01894476217228919
2032-10-21,156.61847190351403,161.5881593326634,44303,0.031731170459963196
2032-10-22,164.4480041115932,167.10960362391066,164690,0.016185052088022362
2032-10-23,132.06344800335467,122.94217864239488,60718,-0.06906732709816943
2032-10-24,132.75558071668914,131.72751430635466,56723,-0.007744054184271541
2032-10-25,137.0304591677948,144.44705285499143,76859,0.054123687041834734
2032-10-26,167.01837072676102,168.48299474440412,150533,0.008769239044004336
2032-10-27,189.0438851186043,182.493441587848,71862,-0.03465038568503082
2032-10-28,198.21955924038474,196.7755891097931,70729,-0.007284700541789222
2032-10-29,169.22888609223006,183.24776893605483,49457,0.08283977497898587
2032-10-30,125.87775950721274,128.64724726732936,61949,0.02200140653089657
2032-10-31,157.62809787382986,156.27422551296786,97381,-0.008589029361666712
2032-11-01,199.88291747574817,197.601105144596,145174,-0.011415744576717117
2032-11-02,141.27781304813817,138.9673778095487,198387,-0.016353843457374433
2032-11-03,110.40082461434173,109.50198807124778,195685,-0.008141574541982046
2032-11-04,169.3142666564205,166.87671426361555,86643,-0.014396615482801151
2032-11-05,164.36403585487932,165.98610064564673,128118,0.009868733037192929
2032-11-06,146.71073213139982,149.58092172206668,93335,0.019563596670598038
2032-11-07,105.73718158276047,107.0995919507498,115549,0.012884875004191108
2032-11-08,101.83308684292457,102.67964327033756,67542,0.008313176528948666
2032-11-09,166.59240493243217,170.4316640676232,47428,0.02304582334799819
2032-11-10,196.62298772084665,196.35319045867374,96442,-0.0013721552362735772
2032-11-11,164.3307450456399,164.16067255710433,168720,-0.0010349401658729918
2032-11-12,163.22020731064345,156.4545243890837,110788,-0.04145125798476155
2032-11-13,167.25847884799856,171.845536869548,179162,0.02742496555716062
2032-11-14,147.40672508388613,143.58935463175564,197618,-0.025896854095076756
2032-11-15,176.11624957805333,168.5911123842748,54765,-0.042728238943354584
