order_date,region,segment,category,sub_category,price,quantity,discount,shipping_days,revenue,profit,profit_margin
2024-05-18,South,Home Office,Office,Chair,487.30751696812587,1,0.052555834562428606,5,461.6966637253212,114.65894127967722,0.24834258137046378
2024-04-19,South,Consumer,Office,Chair,328.7077236176633,5,0.03006581480753233,7,1594.1242903678456,249.0101214691532,0.15620496028681297
2024-03-19,East,Corporate,Office,Chair,84.0419195568299,2,0.031568450281706024,3,162.77769279544194,35.69874632545716,0.21930981888481949
2024-05-06,East,Corporate,Tech,Paper,111.4616724230875,1,0.21094652966240737,6,87.94921943506915,19.09571631909632,0.21712206704909118
2024-02-18,West,Corporate,Office,Paper,29.69798641573041,2,0.165673381739442,5,49.55564115076868,12.956772839948599,0.2614590900060955
2024-04-25,East,Consumer,Office,Phone,334.04670162189586,3,0.03146383616452231,5,970.6089327922964,207.22368097704006,0.21349863366792698
2024-03-16,North,Consumer,Furniture,Chair,256.3334447636104,5,0.15953296565001135,5,1077.1990506259413,308.53438267509887,0.2864228134027922
2024-02-29,West,Home Office,Tech,Paper,444.72110055402084,4,0.15841308865317455,1,1497.0858297040777,451.38394467685646,0.30150839432237464
2024-01-06,South,Corporate,Tech,Laptop,464.4990781306412,3,0.07988180096939813,6,1282.182165662821,443.7559354953127,0.3460942971905354
2024-03-01,South,Corporate,Tech,Chair,238.70185064255418,5,0.22969396229676256,8,919.3673838044796,260.69374214826286,0.2835577449674941
2024-04-07,North,Home Office,Office,Paper,295.9057777244027,5,0.2574839259124586,7,1098.5739818787208,309.32567641128423,0.2815701823579441
2024-01-12,South,Corporate,Office,Laptop,387.4911521751282,3,0.10020590614722058,1,1045.9867504421668,346.57269764491105,0.3313356478926769
2024-02-29,North,Home Office,Tech,Laptop,367.7568774494553,5,0.19209667807512654,1,1485.5600147606676,290.7244240571717,0.19570022157873512
2024-06-11,North,Corporate,Tech,Laptop,99.79874671071379,5,0.07691403965887196,3,460.6141097415011,84.26624509174734,0.1829432562086254
2024-06-08,North,Corporate,Office,Paper,382.0834590218667,4,0.05759492214184959,6,1440.309567791255,381.2890422610725,0.26472714671040287
2024-04-27,East,Corporate,Tech,Laptop,86.30220360529069,2,0.042565001207090704,3,165.2575004093138,49.35136909269992,0.2986331571666354
2024-03-18,West,Consumer,Furniture,Laptop,279.01729514936363,3,0.12615045228196367,7,731.4574115153438,133.7905501185148,0.18290955565183753
2024-01-03,East,Consumer,Office,Laptop,275.044586821607,3,0.02869118319346887,4,801.459696584209,237.09900994847715,0.295833977627302
2024-06-07,East,Corporate,Furniture,Chair,189.12671596288834,2,0.13099789802554976,7,328.70302742254955,109.53353156004809,0.33322945766253054
2024-02-18,East,Corporate,Office,Phone,249.59672505592528,5,0.21036955443402955,8,985.4458660885863,171.93660797221335,0.1744759543765311
2024-06-01,East,Corporate,Furniture,Chair,88.44768737923188,1,0.17336586496884085,3,73.11387755223771,14.933033896450429,0.2042434951665806
2024-04-18,North,Corporate,Furniture,Chair,133.11355651469194,5,0.008351177540331156,6,660.0095078560643,157.86052778640823,0.23917917228070396
2024-06-16,South,Consumer,Office,Phone,207.08624181866782,4,0.17224697947307063,5,685.6650486998896,187.5733236645268,0.273564073333168
2024-02-01,East,Corporate,Office,Phone,138.25890357002183,2,0.04277181625586772,2,264.69063830157427,85.84123341879105,0.3243077804700753
2024-02-20,South,Corporate,Office,Laptop,179.5333153901706,4,0.2509411928689938,1,537.9240442657436,148.75468244685987,0.27653473391379496
2024-03-21,East,Corporate,Furniture,Laptop,65.56176085670684,4,0.24275899592599623,8,198.5842144799696,61.72797917260342,0.3108403119263524
2024-06-01,West,Consumer,Office,Laptop,208.76798553005753,4,0.29214438810830146,1,591.1103605631046,111.23698276339212,0.18818310451778472
2024-06-29,West,Home Office,Tech,Paper,488.70019722417584,4,0.168543485714144,8,1625.3318500592943,404.41336953265164,0.24881895319894093
2024-01-26,North,Home Office,Furniture,Chair,145.1607536475509,5,0.21357901903589188,9,570.7873114049811,137.971567572732,0.2417215043430413
2024-06-20,East,Consumer,Office,Chair,488.085173313122,4,0.016742226448288954,9,1919.6541632618455,492.8303859787011,0.25672873552457576
2024-03-11,West,Corporate,Tech,Laptop,296.06798729817007,1,0.07148254051962119,5,274.9042953995659,60.99629682409048,0.22188193434894868
2024-04-18,East,Consumer,Office,Paper,282.6867810617595,1,0.16847403646023054,6,235.06139800233544,35.52708980056514,0.15113961757435038
2024-04-17,North,Consumer,Tech,Paper,227.85580652931057,4,0.08396742896998806,6,834.8933611166453,140.24923150445184,0.1679846050241346
2024-05-24,South,Home Office,Furniture,Laptop,34.635718216930925,4,0.26140336473054265,1,102.32729974066491,32.69791460625293,0.31954243578323177
2024-05-11,West,Home Office,Tech,Phone,271.95476320658315,4,0.10853311881644191,7,969.7546583151429,250.99843110430714,0.25882673411478446
2024-01-12,North,Corporate,Office,Paper,401.33542332269906,1,0.23723818157716972,1,306.12333729111833,84.34899928495237,0.27553926476614177
2024-02-23,West,Consumer,Tech,Laptop,382.1877580832121,5,0.20977142690109862,5,1510.0784336298238,337.1710476730135,0.22328048673772835
2024-03-05,South,Consumer,Office,Phone,220.3835289713698,2,0.06192396166162852,6,413.4730155449846,83.6211333522352,0.20224084815309423
2024-03-03,East,Consumer,Tech,Phone,309.3689843955204,5,0.06271042312884935,1,1449.8416224056746,346.52840354773775,0.23901121211622725
2024-03-19,West,Consumer,Office,Phone,105.40312110779298,3,0.21311342884513138,7,248.82090167259773,66.85390687659446,0.2686828414622572
2024-02-09,South,Corporate,Office,Phone,110.7039044626508,3,0.09592203312701557,1,300.25488261448334,45.07084887457069,0.15010862931558075
2024-06-17,East,Home Office,Tech,Paper,260.7591139839599,3,0.14331893780874136,3,670.1621842314906,192.2026757113169,0.28680024064879994
2024-01-18,East,Corporate,Tech,Laptop,22.399881962014963,1,0.09357071460946915,2,20.303908999661463,6.291420620296724,0.3098625304320278
2024-02-12,South,Corporate,Tech,Laptop,205.93509216192754,4,0.036817483500837585,9,793.4123212160492,179.94044358846196,0.22679310464030905
2024-06-25,North,Consumer,Office,Phone,104.38732623648644,3,0.14623786141651718,7,267.36584066602313,57.143105366184194,0.21372627566721894
2024-04-26,West,Home Office,Tech,Paper,404.721319667823,3,0.07191091515031346,5,1126.8523175690018,277.84485992375795,0.24656723475811138
2024-05-15,East,Consumer,Furniture,Chair,147.29411041251953,1,0.1680961993933331,7,122.53453025915303,22.464637503063464,0.18333311806518646
2024-05-24,North,Consumer,Furniture,Phone,343.47225012879767,1,0.05322116496211421,8,325.19225684478437,82.56964899693612,0.2539102554226774
2024-02-02,East,Consumer,Tech,Paper,251.5460964334092,2,0.1090891482319599,5,448.21029406482825,110.58092179972564,0.24671660437975448
2024-05-17,West,Consumer,Furniture,Phone,365.28231149925665,1,0.1072968114775038,4,326.0886841862541,66.11469959082335,0.2027506712040955
2024-02-03,North,Corporate,Furniture,Chair,405.1907717580699,1,0.21722599402885018,5,317.1728035916062,107.25327351049796,0.33815406710784063
2024-04-11,South,Consumer,Office,Laptop,121.02392213615845,3,0.1604765778358238,2,304.8072518264356,87.86253727298106,0.28825605935062215
2024-01-20,West,Corporate,Tech,Chair,412.3352067254952,3,0.1383932274106684,1,1065.8124200751263,192.66647717625276,0.1807695927982076
2024-05-26,North,Corporate,Office,Phone,264.06249506114295,4,0.2676602767061677,7,773.5338182614255,183.19397711235376,0.23682736654500225
2024-03-20,East,Consumer,Office,Paper,211.06959091238278,1,0.24496936359992252,2,159.3640075512804,44.728944637357415,0.280671560188799
2024-06-01,South,Consumer,Furniture,Phone,307.93365813397253,2,0.07890175984597987,7,567.2743011827835,182.65380679276294,0.3219849840049592
2024-05-03,South,Consumer,Furniture,Laptop,435.42963101911107,1,0.05424369491114547,2,411.8103189588378,72.4710739465859,0.1759816852812513
2024-02-11,East,Consumer,Furniture,Laptop,148.83415066642743,2,0.11769019792900082,8,262.6356600318017,63.05752468048582,0.2400950604836007
2024-01-11,South,Corporate,Office,Laptop,135.18963862656193,2,0.09383347167835741,4,245.0086509985781,76.3134368031263,0.311472417370149
2024-05-29,North,Consumer,Tech,Chair,54.12424846950849,2,0.2381774682484746,3,82.46614399637916,15.602505435154844,0.18919892066057925
2024-02-29,South,Home Office,Office,Laptop,58.95614533995719,3,0.07972896799768643,6,162.76689814464237,53.415250508458925,0.32817023066318807
2024-05-07,East,Corporate,Tech,Chair,366.9735670603943,5,0.1838155033562587,1,1497.5906805637308,451.13620894609664,0.30124133035889195
2024-04-24,West,Consumer,Office,Phone,393.56048234817627,1,0.07020728472481017,8,365.92966950752424,86.35315702928507,0.23598293394875836
2024-05-03,West,Consumer,Tech,Phone,383.45923231087863,2,0.09484694620033676,7,694.1785902677326,184.97733563326426,0.2664693757868875
2024-02-14,South,Home Office,Tech,Chair,123.62562115534446,1,0.02915580430251231,8,120.0212167381627,39.56524655644287,0.32965210345065976
2024-03-14,East,Home Office,Tech,Laptop,134.97354770028488,5,0.2972689117499339,7,474.250540301967,110.42155247487952,0.23283379372550927
2024-01-25,North,Consumer,Office,Laptop,77.5474593272363,4,0.16956226016682613,2,257.59334741406036,41.03293454065165,0.1592934559551903
2024-01-12,West,Consumer,Tech,Chair,452.1550205708088,2,0.12861770522710975,8,787.9997588361495,182.9797174523362,0.23220783433054776
2024-02-01,South,Consumer,Office,Paper,330.4736479971308,4,0.26986534998011324,6,965.1610452847214,235.54393471979185,0.24404625100706034
2024-06-07,East,Corporate,Tech,Phone,194.25109345252864,4,0.07911072591165576,1,715.5349937614649,228.94793552293106,0.3199674893877441
2024-06-01,West,Home Office,Furniture,Chair,434.2577918394751,4,0.1783243637896347,4,1427.2761895560363,337.2788860250634,0.23630947429311228
2024-01-24,North,Consumer,Office,Paper,193.60617826168908,2,0.13686904618676918,8,334.21497061429216,99.26475093210514,0.2970086909920733
2024-06-06,East,Corporate,Tech,Phone,219.46992417920094,2,0.10468975795280364,9,392.98734187792047,59.30648304889096,0.15091194226635987
2024-06-16,North,Consumer,Tech,Laptop,143.00897126323065,4,0.07055506103925681,8,531.6758582663683,79.97909699599292,0.15042830279482727
2024-03-20,East,Home Office,Office,Laptop,101.77457338358647,3,0.13053514427896437,7,265.4682442890899,67.64560744034233,0.2548161932569138
2024-05-03,West,Corporate,Furniture,Phone,180.25960625092668,4,0.11462452470017097,3,638.389738247097,147.90361975205107,0.23168232647060982
2024-06-06,West,Home Office,Furniture,Chair,447.9304761969245,4,0.292258644042294,4,1268.075690393569,311.565784315268,0.24569967445600052
2024-06-21,South,Consumer,Tech,Chair,463.1394444321578,5,0.18651432319389621,5,1883.786522047484,329.3625051672213,0.17484067398955472
2024-01-17,West,Home Office,Furniture,Phone,104.76847698280189,1,0.0889791617031669,3,95.44626572795464,30.939770452239532,0.3241590461006143
2024-01-01,East,Home Office,Tech,Laptop,420.5658512580528,5,0.2281473387980484,8,1623.0743575209613,466.0054396730199,0.28711281002848427
2024-02-02,South,Corporate,Tech,Chair,49.565101909681445,3,0.2916194994058371,4,105.33285510834251,22.952967789933044,0.21790891138690055
2024-03-01,North,Consumer,Office,Chair,490.0734405126983,5,0.20566320547958683,3,1946.4168290822358,553.5309698135488,0.2843845991994155
2024-05-18,East,Home Office,Office,Paper,288.4252153310558,1,0.04349185862137608,5,275.88106664303757,60.36561369433647,0.21881028092603222
2024-04-04,North,Corporate,Furniture,Paper,426.6270482558243,2,0.2835749129379538,4,611.2926403794055,119.85598975495643,0.1960697411317867
2024-05-09,East,Consumer,Tech,Phone,423.5700178621063,2,0.2759809560239766,3,613.3455187788587,105.35098820555332,0.17176450300851964
2024-04-13,East,Consumer,Furniture,Laptop,448.4228702211774,1,0.13280550905939772,9,388.8698426675777,112.20891377853253,0.28855133894878404
2024-03-06,North,Consumer,Tech,Chair,375.3033339657086,3,0.2378469887075093,6,858.1156983902283,289.1084191500262,0.3369107682010428
2024-04-30,North,Consumer,Tech,Phone,222.93891352431453,3,0.21013557654539472,3,528.2745491894364,102.99509549828153,0.19496509089130482
2024-03-03,West,Home Office,Office,Chair,227.5833283507182,1,0.20820753285628035,9,180.1987650355944,62.45026471455067,0.34656322257377825
2024-04-24,West,Home Office,Office,Paper,276.6752043034251,4,0.24993433161629236,2,830.0982881641897,174.9753456182804,0.21078870793150106
2024-05-01,West,Home Office,Office,Chair,438.9401315764952,2,0.2748707107617972,8,636.5766912563745,165.93948045622656,0.2606747666627904
2024-06-16,East,Home Office,Office,Laptop,26.85214631506483,4,0.21258565092014742,2,84.57506124829494,21.588978456902403,0.25526411850322656
2024-03-22,East,Home Office,Office,Paper,367.64517396269764,5,0.15038335840888534,7,1561.7872899968413,486.7903958230336,0.3116880249576228
2024-04-12,West,Corporate,Office,Laptop,466.69141100160704,3,0.24295544147516604,3,1059.9185796271304,318.7605964569889,0.30074064421922475
2024-03-08,South,Home Office,Tech,Phone,88.2114594643171,4,0.026846392363301462,3,343.37320005039436,115.77764756018387,0.3371772973056489
2024-01-29,East,Corporate,Tech,Chair,321.1763223985553,5,0.17724775796737022,5,1321.2426967060305,259.2725174140966,0.19623383202835096
2024-06-06,East,Consumer,Furniture,Laptop,215.79309079369688,3,0.1595816318807051,8,544.0694316487728,153.1926113044418,0.28156812787698793
2024-01-05,North,Corporate,Tech,Phone,427.5424894740155,2,0.2992343293627944,2,599.2141987243178,193.48595603089143,0.32289948476322583
2024-05-11,East,Consumer,Office,Chair,249.15056285269327,5,0.13738278776175133,9,1074.6078197779043,227.7043741961889,0.21189532590899063
2024-06-26,North,Corporate,Tech,Paper,148.43828532008277,1,0.2684910825540458,5,108.58392940202741,16.893865677226238,0.15558348063346847
2024-03-23,West,Consumer,Tech,Laptop,29.843073130172133,4,0.07373717988753221,4,110.5701163135034,18.38899974060505,0.16631075695413092
2024-02-18,East,Consumer,Tech,Paper,62.69416594765602,4,0.26453070750556607,7,184.4385354922048,55.86961363470619,0.3029172482074251
2024-01-03,North,Corporate,Tech,Paper,121.66345169257855,3,0.2657013291333677,7,268.0119326127215,47.52084991619135,0.1773087095523437
2024-04-27,East,Home Office,Office,Laptop,113.27906434733427,5,0.06625927935740446,3,528.8663758869942,130.69016519078656,0.24711377230514622
2024-02-01,South,Home Office,Tech,Laptop,339.3526924492974,1,0.21652111058799683,2,265.87567059914863,62.84061124842542,0.23635337188549302
2024-02-14,East,Corporate,Furniture,Chair,385.57356233695594,3,0.2988140738794354,7,811.076266184531,168.23052175013441,0.2074164030733204
2024-03-23,East,Corporate,Furniture,Paper,457.7545111394208,2,0.16487342701867172,8,764.5659123092155,189.4167023346721,0.24774411111604172
2024-06-18,East,Home Office,Furniture,Laptop,464.0665552072692,4,0.08241209314187267,8,1703.2874361419988,452.66151782750046,0.26575756282967333
2024-01-08,North,Home Office,Tech,Chair,424.0375876756112,4,0.1300868063460847,7,1475.503568496772,455.37163841195394,0.3086211705173183
2024-04-03,East,Home Office,Furniture,Phone,499.9650453488796,1,0.007735951935722496,4,496.0973397885193,158.74111715994218,0.3199797790240353
2024-04-15,East,Corporate,Office,Chair,279.093760178131,3,0.009006358798366032,2,829.7404249067449,273.9532283576441,0.330167387455461
2024-02-10,North,Home Office,Tech,Paper,281.08623443592563,3,0.19986242147272934,7,674.7229769367307,177.78139883108946,0.26348798678566443
2024-01-18,North,Consumer,Tech,Phone,343.98886768649555,2,0.22053518329280844,4,536.2544394011372,164.3296151849154,0.3064396359467545
2024-06-01,West,Consumer,Furniture,Laptop,109.5649485205424,4,0.11360346982262343,3,388.4719607906867,75.13281622157075,0.1934060210385511
2024-03-04,East,Home Office,Tech,Paper,78.90368642572595,5,0.16640999020017957,6,328.8666237043143,104.04630049107664,0.31637841298430214
2024-03-30,East,Consumer,Office,Phone,402.2961420764952,4,0.22285478491620642,7,1250.570087445673,278.4298629057025,0.22264234983774792
2024-02-27,North,Home Office,Furniture,Paper,167.80312051420876,5,0.2441237627330584,6,634.1919566796563,151.9408124954114,0.23958174003168553
2024-03-11,West,Home Office,Tech,Phone,384.224235081771,5,0.21923692478404289,6,1499.9404767747117,433.35674327192413,0.28891596032114647
2024-05-06,North,Consumer,Office,Chair,235.10387728995443,4,0.1597512133216107,1,790.1829905450766,270.7168027735146,0.3426001394775295
2024-03-21,North,Consumer,Office,Paper,180.08427374562865,2,0.22239970511383383,1,280.06716873792385,92.09215181354737,0.3288216617054593
2024-02-07,West,Home Office,Office,Chair,279.4478932767273,2,0.1983708260451627,3,448.0271677016849,102.45217871252883,0.22867403161753297
2024-04-24,West,Corporate,Furniture,Paper,102.86245140057476,1,0.13275368939047352,9,89.20708147740018,25.648989496432463,0.28752189928924426
2024-05-23,West,Consumer,Tech,Paper,239.16356361341536,1,0.04297618538783172,1,228.88522596555072,60.11379949062387,0.26263730757209963
2024-03-15,West,Home Office,Furniture,Phone,347.03397676665287,4,0.20550732951866219,6,1102.8638037963863,232.21506222179818,0.2105564272056483
2024-05-01,West,Consumer,Tech,Phone,478.1957679220933,2,0.13669816866203424,4,825.654564370416,126.53108732142275,0.15324942510056386
2024-01-04,East,Home Office,Tech,Phone,272.9292197000624,4,0.054774796169133375,9,1031.9183092895635,261.26293461772246,0.2531817996306239
2024-04-20,South,Home Office,Tech,Paper,171.5775832586932,3,0.12310499741291597,3,451.3665759465522,79.37348643285732,0.1758514933597037
2024-01-26,North,Corporate,Tech,Chair,472.2349615708498,2,0.02217522971169289,4,923.5260856402475,289.30996880750905,0.31326669956154063
2024-04-22,South,Consumer,Furniture,Paper,179.5341252448966,5,0.08235236881532434,8,823.7453237389611,168.5179461159706,0.20457529925762918
2024-05-21,South,Corporate,Tech,Paper,410.0171286029578,1,0.26264162957401466,2,302.3295617934187,92.07109972337761,0.30453885877785797
2024-05-23,East,Consumer,Furniture,Laptop,244.10160398358283,4,0.018589240162564944,2,958.2557625722588,201.99710519216094,0.21079665062481587
2024-06-27,East,Corporate,Tech,Phone,416.2093649340683,3,0.045363229882716745,8,1191.9862914996738,192.6583998699287,0.16162803317774685
2024-02-11,North,Corporate,Office,Paper,482.83841192993197,4,0.23043222763731327,7,1486.3075243202202,320.4112192122874,0.21557531935312724
2024-02-12,South,Consumer,Furniture,Paper,444.4440306143742,4,0.27860265064846246,1,1282.4829824812925,366.76456785609287,0.2859800659081594
2024-01-19,West,Consumer,Office,Chair,77.24779589824252,5,0.20557456108984729,2,306.83807080651604,61.43456466596875,0.20021819490811413
2024-03-26,South,Home Office,Tech,Phone,33.67489854911304,4,0.009723276966978733,6,133.3898727347404,21.070445606470475,0.15796135924330057
2024-05-28,North,Home Office,Furniture,Paper,21.326133007669572,2,0.11622415856495188,4,37.69504228681786,6.730070905471471,0.17853994841716916
2024-05-23,West,Consumer,Tech,Chair,193.37614600037176,3,0.29972321230898297,5,406.2504790116283,115.93746185925748,0.2853841850016353
2024-04-14,East,Consumer,Tech,Laptop,140.12325525198133,3,0.22566413611100913,2,325.50738571944163,111.70819530874883,0.3431817531938625
2024-02-23,West,Consumer,Office,Paper,414.64297784932785,2,0.21888325359848118,4,647.769147551808,156.10018052035784,0.24098119076885038
2024-03-17,South,Home Office,Office,Phone,169.87014051736938,1,0.1244397089985182,2,148.73154966385053,35.66080723944682,0.23976625887408637
2024-03-05,North,Consumer,Furniture,Paper,262.31388950912054,1,0.10035652187664817,6,235.9889799180498,55.268963070625624,0.23420145758424177
2024-03-31,North,Corporate,Furniture,Chair,37.222646790316674,3,0.053901839404572216,7,105.64883298243572,30.26790202650278,0.286495375027331
2024-06-03,North,Consumer,Office,Paper,106.13013593930334,2,0.12375455404791114,2,185.99209659018135,63.552275762671464,0.34169342099897826
2024-03-15,West,Consumer,Office,Chair,91.13711802950093,3,0.23318084164204222,6,209.65706442765529,49.550568025969696,0.2363410370227125
2024-05-08,North,Consumer,Office,Paper,430.44921616635014,3,0.26878077249095816,7,944.2582299810933,165.60615313297538,0.17538227136902082
2024-02-14,South,Corporate,Tech,Chair,373.9138917777024,1,0.18466965823060524,8,304.8633411754386,88.93786229441818,0.2917302616690717
2024-05-07,East,Consumer,Office,Laptop,195.87142376268568,1,0.06059015232775846,6,184.00354436024963,53.09610189428428,0.28856021267900456
2024-05-09,West,Consumer,Furniture,Chair,87.8183749993147,2,0.19108201717077944,9,142.0757255195714,22.243789612041414,0.15656291411284934
2024-04-14,South,Home Office,Furniture,Paper,180.77364225248579,2,0.2781976501994573,9,260.9656795196938,69.12966358826566,0.26489944469134213
2024-05-12,East,Home Office,Tech,Chair,146.8729883650717,1,0.03568398192118958,4,141.6319753035414,27.344859374165438,0.19306981573589407
2024-05-27,West,Consumer,Furniture,Paper,200.84781943038098,2,0.016170414469184824,1,395.2000538899195,87.85862028511573,0.22231429226876626
2024-03-25,North,Home Office,Tech,Phone,194.20886130389476,2,0.1289179303804683,4,338.34371368609845,81.66378702247432,0.24136339384818206
2024-02-13,North,Consumer,Tech,Chair,241.89573446730498,5,0.11117787495978498,1,1075.011403736968,371.68860844621383,0.3457531772724878
2024-01-26,East,Corporate,Furniture,Laptop,61.21983368206006,1,0.15726565617410168,2,51.59205636718151,17.559967355592054,0.34036184234676514
2024-05-17,East,Home Office,Office,Laptop,283.3740354798543,4,0.007159765248255933,8,1125.3805756334705,250.12110640558726,0.2222546859446152
2024-05-20,North,Corporate,Office,Phone,292.66514824644133,4,0.2051958329972974,6,930.4459174509411,150.43300404849708,0.1616783965914159
2024-02-29,West,Corporate,Tech,Paper,246.19877600805074,4,0.2673597688020867,9,721.5005127007263,235.60668054896348,0.3265509537436623
2024-05-22,North,Home Office,Office,Chair,483.2389098292825,2,0.05895591338654696,3,909.4982370327559,177.75659257621103,0.19544468074632348
2024-02-14,North,Corporate,Furniture,Laptop,69.23094505928277,4,0.1192594784161124,2,243.8979946450327,42.59592542992513,0.1746464766629956
2024-02-07,West,Corporate,Tech,Laptop,462.66000715712704,4,0.15932725548327506,2,1555.7826319796384,405.4956984424218,0.2606377588406764
2024-05-24,West,Consumer,Furniture,Phone,102.41014582501116,5,0.20091479979555474,9,409.1721593977274,125.74751819858766,0.30732178451163233
2024-05-24,West,Home Office,Tech,Laptop,451.8185662326944,1,0.03114831742270241,8,437.74517811420816,144.36615400569207,0.3297949611406726
2024-06-23,West,Home Office,Office,Phone,222.29766494215897,1,0.04556191573797397,3,212.16935746331595,63.58324669443977,0.29968157256371625
2024-04-26,South,Consumer,Office,Chair,323.41207532734967,5,0.2075898654055532,4,1281.3750306980726,437.35826077409996,0.3413194812574381
2024-03-13,North,Corporate,Tech,Phone,323.9192517546154,2,0.20729944265979763,2,513.5419427982099,131.83874323120563,0.2567243923891336
2024-05-20,North,Consumer,Tech,Chair,192.1142668480186,1,0.06992442840401868,8,178.68078655041376,58.77601797624258,0.3289442536657922
2024-03-23,North,Home Office,Office,Chair,352.4810309176589,4,0.021070374558438576,5,1380.216494285917,319.7854774065914,0.2316922589539396
2024-05-16,West,Home Office,Furniture,Phone,132.4137516508141,5,0.27465890613058247,1,480.2256773287745,154.449471297327,0.32161851935207336
2024-03-19,South,Consumer,Tech,Laptop,497.57123943330015,5,0.16813846538928343,1,2069.5518740657067,510.6771918830963,0.24675737693873467
2024-04-09,West,Consumer,Office,Laptop,149.55636989617858,2,0.2613818834684014,6,220.930088496037,39.75698781290189,0.1799527990213748
2024-03-27,North,Home Office,Office,Chair,424.71952801213183,4,0.08807526986994135,9,1549.2489638537168,371.0907724899666,0.23952946308054185
2024-05-22,West,Home Office,Tech,Chair,92.911685398307,2,0.20180246276715894,8,148.32375693016232,26.14297385690025,0.17625614667520573
2024-03-18,North,Home Office,Office,Paper,449.2655037913147,4,0.23199907043166132,5,1380.1452981388707,324.2193888707554,0.2349168520937368
2024-06-18,East,Home Office,Furniture,Chair,499.63408285540754,3,0.2349922268409772,1,1146.6718713586981,236.27625095840486,0.20605393474808079
2024-01-03,North,Corporate,Furniture,Phone,279.08073901276055,4,0.1703816207579805,6,926.1220415097258,314.2284683837344,0.3392948815595536
2024-04-27,South,Corporate,Office,Phone,431.9442534422598,5,0.26270573442093575,2,1592.3501055640406,438.5603369887583,0.2754170301219102
2024-06-09,West,Corporate,Tech,Laptop,59.56606745236668,5,0.15977928051856222,2,250.2432202575369,59.615545164005965,0.23823041080854396
2024-06-15,West,Consumer,Office,Paper,164.64745018243013,2,0.020762525911898987,6,322.45790646337866,51.492222160637866,0.15968664786479908
2024-01-29,North,Consumer,Office,Phone,362.45912588483617,2,0.13190867884038582,1,629.2952429114526,202.95507790932294,0.32251169891312925
2024-05-11,North,Home Office,Furniture,Paper,411.9689011282896,2,0.281353004372836,5,592.1204261753389,171.85800796695318,0.2902416474247124
2024-04-20,South,Consumer,Office,Paper,204.03670785916387,5,0.03604367576460545,3,983.4123745850533,277.1247035779992,0.2817990811788704
2024-05-15,East,Consumer,Office,Chair,161.45643253056883,4,0.29635444927834875,7,454.43240154210093,137.11441910696536,0.30172676649304103
2024-01-17,North,Home Office,Tech,Laptop,438.1848081547275,2,0.289261102425447,9,622.869974963616,156.3321029088192,0.2509867375096241
2024-01-28,North,Home Office,Office,Phone,329.0440273803175,5,0.1625756712446285,7,1377.7473687996323,452.4081266475068,0.32836798450333393
2024-02-26,South,Home Office,Office,Paper,140.30427367783273,4,0.12714062280946029,6,489.86360375841645,127.64017401160726,0.26056268118779224
2024-02-27,North,Corporate,Office,Laptop,40.41660391462891,2,0.28111999158735324,4,58.10937712431808,11.860103491700452,0.20409964929287014
2024-05-17,South,Home Office,Furniture,Paper,279.21742576321606,3,0.2840835390642266,1,599.6890538519959,158.86819605452052,0.2649176186126109
2024-06-18,East,Corporate,Office,Chair,174.20905533476284,4,0.0032556345778214646,6,694.5675772417815,124.16157712221863,0.17876097472801777
2024-05-31,South,Home Office,Office,Phone,355.0271297520714,2,0.16521741771036683,9,592.7409283146217,158.3980452843261,0.26722980937845714
2024-03-14,East,Corporate,Furniture,Chair,182.67806936416542,2,0.193540493357895,2,294.64493138751413,70.69449807737105,0.23993115287767955
2024-04-07,North,Home Office,Furniture,Laptop,116.62944162016196,5,0.012469911968658109,9,575.8754137510239,190.4598690077708,0.3307310304622849
2024-05-18,South,Home Office,Office,Chair,242.59959845756202,5,0.16520906968400512,1,1012.599722453375,282.52840827672145,0.27901292288743484
2024-03-14,West,Consumer,Tech,Paper,175.34094831157233,1,0.0022646564905199227,2,174.94386129492463,58.92968809307423,0.336849133527064
2024-06-10,North,Home Office,Office,Chair,482.2720038883717,5,0.2679210009560496,9,1765.3060293675967,398.4116579894755,0.2256898528422307
2024-02-14,West,Consumer,Office,Paper,309.6099809149776,3,0.06107417826682843,1,872.1024172421608,218.00400709569774,0.2499752354604053
2024-03-22,East,Home Office,Office,Laptop,223.28902200877093,1,0.003933945504345537,8,222.41061516446982,61.83692341184916,0.27803044996805365
2024-04-18,South,Home Office,Office,Chair,252.49434767799963,4,0.07686505137628552,2,932.345426686034,214.1094539331273,0.2296460601455048
2024-04-03,West,Consumer,Tech,Paper,457.07444593506256,1,0.0307474676901461,5,443.0205641766828,147.54514540723204,0.33304355900822014
2024-06-02,West,Consumer,Office,Paper,376.33521442825503,5,0.11685634561122096,2,1661.7902827267696,348.18642874702346,0.20952489153787646
2024-01-04,West,Consumer,Office,Phone,411.69231056760884,2,0.184339904788186,8,671.6019784710951,199.3426902311366,0.29681671082169997
2024-02-18,North,Home Office,Furniture,Laptop,111.99878104045395,1,0.02321083600300946,9,109.39919570118701,21.970451596280377,0.20082827351208754
2024-03-05,South,Consumer,Furniture,Chair,119.70718381615205,3,0.0797166196799152,4,330.4935953127785,68.32636297697995,0.2067403542641001
2024-01-03,North,Home Office,Furniture,Laptop,481.61762598003673,5,0.06214555418658374,8,2258.4361585374027,368.35289453423565,0.16310086656281067
